"Observation","Cook_Distance","DFFITS","Hat_Value","Covariance_Ratio"
378,0.0124802570843403,-0.293630257120632,0.0103738328175247,0.912640604886233
379,0.00102654921886885,0.0835763233776695,0.00994982192513882,1.01443426647383
380,0.0016780568852835,-0.106848638930121,0.0177472725800391,1.02340525839261
381,0.000287090484829736,0.0441738073874511,0.0126104303004548,1.02503868021792
382,0.0035158192429261,0.154789162966558,0.0162224819786396,1.00997607762834
383,0.00107976640514828,-0.0857008638882784,0.0136996468973405,1.02069971408033
384,0.000147990323250335,0.0317144508932268,0.00853045945726282,1.02134176113161
385,0.00171892219540798,0.108147987361579,0.016717667354941,1.02151979169246
386,2.37943513025098e-05,0.0127157809794529,0.00460630754720289,1.0185021321291
387,0.000211942480231426,0.0379538409634663,0.0107805251697589,1.02344246279832
388,0.000656778675049108,0.0668196227397439,0.0181649211745078,1.02954031119879
389,0.0134341668072844,-0.305099700832155,0.00948778607706425,0.8929982412049
390,0.000373820783543988,0.0504139377240422,0.00847231559900335,1.01866299333234
391,0.000236297526770965,0.0400748224302039,0.0130541961163265,1.02595723228164
392,0.000158975027274836,0.0328702260609079,0.00952628864808295,1.02243500496204
393,0.000299235976177462,0.0451011995487084,0.00951110197485168,1.02097349539261
394,3.52311288805134e-05,0.0154728967815424,0.00567083175774284,1.01949045194068
395,0.00298597316613538,-0.1426355988299,0.0147686500955406,1.00985666553452
396,0.000754343544795562,-0.0716212930810099,0.0131180561384889,1.02217192243293
397,0.00302081822894962,0.143382717752077,0.0254130962386493,1.02916360257002
398,0.000631526442383487,0.0655453620329472,0.00725401992730444,1.01322007936993
399,0.00152727928653858,-0.101919446966639,0.0212749714929952,1.0293444532588
400,0.00242061071866651,-0.128566905991066,0.00669550264752562,0.986224480747185
401,0.000411387508414023,0.0528810406759087,0.0140271934128739,1.02587272231434
402,0.00731495404016796,-0.223858634129506,0.0122197393919446,0.969582366197983
403,0.00268628209832142,0.135289389172045,0.0132446543443035,1.00820543795474
404,0.00126324125920579,0.092708847524077,0.012855367253635,1.01792686938494
405,0.000260131914705556,-0.042047967541398,0.0129752600253275,1.02568441317472
406,0.000908865409971617,-0.0786107120567717,0.0184907982758737,1.02861339513162
407,0.00240363160734504,-0.127920505830935,0.0169121761726946,1.01790817643828
408,0.000932271444132683,-0.0796285882496255,0.013105445415106,1.02082909333098
409,0.00684740985604967,-0.216329801094902,0.0160072580974439,0.989593789966172
410,0.000249537396334604,0.0411844769124348,0.00952750678369924,1.0215060445353
411,0.00645144495782474,-0.2099682659416,0.0154327601758655,0.989914666389207
412,0.00346109667358371,-0.153545686043799,0.0187468640099269,1.01572493847315
413,0.00363402773446245,-0.157374080563749,0.0164577222776948,1.00982919369335
414,0.00336519635112796,0.151417147607443,0.0170379969015911,1.01268383034342
415,0.00203376371260803,0.117627919067457,0.0218419865139953,1.02786807049216
416,0.000215735746085143,0.0382935006059072,0.00843109680192305,1.02043271719534
417,0.00847986308934268,-0.241189482145423,0.012159922160793,0.960339852072028
418,0.00164801017962558,-0.105887888608731,0.0173902532708499,1.02300931391849
419,0.00081351265364461,0.0743849990561768,0.0111617055132111,1.01863844295193
420,0.000564427851558071,0.0619432506658728,0.0163106075689987,1.02774460320247
421,0.00010622478156555,0.0268679716712609,0.0098161316876882,1.02330937756783
422,0.00338392112240336,-0.151784641827436,0.023030290215385,1.02390284947042
423,0.00429186023963565,-0.171133144362329,0.0137622498057954,0.998275780047686
424,0.000377852380179514,0.0506788711046975,0.0144290083435884,1.02659941678575
425,0.000204369995285641,0.0372700230963909,0.00974197384814427,1.02223800868741
426,0.00166687502850893,0.106506711898475,0.0145593441651864,1.01812657105789
427,0.000180744165021705,0.0350500138277193,0.00791656877200821,1.02017199055505
428,0.00140485406914867,0.097769736320886,0.0137670608801215,1.01850917515134
429,0.00885617117175991,-0.246311393967779,0.0148114776761123,0.972344584370224
430,0.000418753625591338,0.0533529271426787,0.0136314488545706,1.02532382862054
431,0.00348689939785773,-0.154140445241897,0.0168740792908013,1.011631082122
432,0.000166963585475567,0.0336874516009478,0.00722847618172391,1.01943723071835
433,0.00152511969620816,0.101857748787191,0.0176120778327827,1.02403774516541
434,0.00396527394708282,0.164468251637146,0.0136911057313904,1.00032871357932
435,0.000515463224035358,0.0592043136896031,0.00915268827657592,1.01817449129025
436,0.00558435428233139,-0.195523476219923,0.010239125935675,0.972509238597725
437,0.000801550712351122,0.0738365975132503,0.0108607289152214,1.01823680688908
438,3.02814171274533e-05,0.0143448397510248,0.0052571695337376,1.01911060981427
439,0.00206276721041005,-0.118465140254595,0.0217461887027759,1.02759681586028
440,0.000148649208406915,0.0317846826098917,0.00920705492823846,1.02215821325865
441,0.00881138161762688,-0.245419388084389,0.0199909813491824,0.992550731325461
442,0.00219587977265975,-0.122252972822278,0.0175795513676382,1.02027863991911
443,0.00079304680001585,0.0734330380398138,0.0151416026654417,1.0247843383017
444,0.000520601163034511,-0.0594905080270838,0.0143718383549831,1.0255580561997
445,0.000553829542133184,0.0613649498222163,0.0113319147689504,1.02115774351145
446,0.00151408395411841,0.101495073330477,0.0157926004399556,1.02122603210789
447,0.00047294146958978,0.0567012359335924,0.013888640258062,1.02526609492318
448,0.00130453723683146,-0.0942138268776168,0.0129033154356206,1.01770102117268
449,0.00312170391497598,-0.145847073890408,0.0150136809260608,1.00955916675361
450,0.000105591217111752,0.0267880622576242,0.00828090613548467,1.02153456767021
451,0.000658086611522621,0.0668841754079972,0.0205686674651357,1.03248268472459
452,0.000170545911701589,0.0340457849128817,0.00933832767341366,1.02208649045655
453,1.5173955532453e-05,0.0101543415488803,0.00402617515954129,1.0180454976503
454,0.00147356401533518,-0.100172784493256,0.00916147444743734,1.00802513168271
455,0.00268730821114785,0.13522700288262,0.024751582774738,1.02945817243675
456,0.000729429196966248,0.0704258463495477,0.0140945598813389,1.02375138526517
457,0.000256695529314096,0.0417701946788289,0.011051741812477,1.02337451345193
458,0.0010861734497599,-0.0859433103597447,0.0182652174622206,1.02736898811431
459,0.000461423136904195,0.0560064544776149,0.013592722281957,1.02496789371938
460,0.00468785674514499,-0.178745567685578,0.0208530556999712,1.01407304766462
461,0.00501495048432585,0.1849046523615,0.0202875343176231,1.01132148215878
462,0.00012518027170036,0.0291678016634229,0.00788827274385335,1.02082441659425
463,8.21454662078836e-05,0.0236273053560494,0.00733836486509636,1.02071597281772
464,0.00133979864645535,-0.0954846589253732,0.012148646972305,1.01602335860945
465,0.00205908633892081,-0.118365048901415,0.0202212851906173,1.02530499876904
466,0.000149357182941019,0.0318611519312216,0.00739764187653236,1.01989602118707
467,7.89913816817576e-05,0.0231692961752361,0.00693989330249384,1.02028752228124
468,0.00113156070990065,-0.0877291688898289,0.0153345020943739,1.02289685156334
469,0.0056874631848474,-0.197362263863365,0.00987368674175608,0.96926357544844
470,0.00377711660489266,-0.160344762669673,0.0284051494140174,1.03099941924014
471,0.00126495270865577,-0.0927690815103035,0.0134155722899789,1.01889709411469
472,0.000800567499921143,-0.0737945164590734,0.00998865587676743,1.01671528269247
473,7.28862816988569e-05,0.0222558886809082,0.00657985183158482,1.01994722217771
474,0.000468130196271467,0.0564133068602507,0.012575233909556,1.02358760232558
475,0.00096537816227001,0.0810233573910517,0.0163301564732426,1.02537075698237
476,0.00791400426170574,-0.232544770422626,0.0191160976374068,0.994163537597548
477,0.00115286422000223,0.0885717394086625,0.0107199542749304,1.01480685844831
478,0.00023223419168865,0.039730919814333,0.0088991420614236,1.02086607433061
479,0.000676926807154933,0.0678398745113676,0.0157791806915549,1.02637702757273
480,0.00260116857891258,-0.133100036931062,0.015166103410373,1.01323405202767
481,0.00526151611344145,-0.189962948948056,0.00776474717740588,0.957629433547011
482,0.00272300733889353,0.136147641643857,0.0200781309998916,1.02187194901552
483,0.00156039092251831,0.103052710060275,0.0129875458495142,1.01593812339669
484,0.000326920592373981,0.0471394525203426,0.0129193967172097,1.02511178762461
485,0.000748865118302709,0.0713637173033269,0.0117707043774073,1.02017381291275
486,0.00261164347731342,0.13332192307197,0.0214401705733995,1.02465265543422
487,0.00109959835214019,-0.0864704343853702,0.0198136401173546,1.02938855916881
488,0.00133936772532939,-0.0954399701369277,0.0203580752444826,1.02895927280301
489,0.00145689460150176,0.0995427838287822,0.0205415227828748,1.02865255666207
490,0.00173814564382054,0.108738887314747,0.0200598793010485,1.02661161616798
491,6.07198369918914e-05,0.02031320263918,0.00790919714060569,1.02164849149866
492,0.00237978232151444,0.127388314916185,0.00915319068846322,0.99846079533561
493,0.000264878048459258,0.0424309686619075,0.010954136354987,1.02317993867295
494,0.0006716843258343,-0.0675817154466658,0.012507614124396,1.02190770722285
495,0.00229045788289807,0.124836530591842,0.0228691413750662,1.02827291583833
496,0.00806174105851419,-0.234696726399451,0.0197203451662265,0.995292974653136
497,6.10891155313048e-05,0.0203752384978998,0.00586021611585145,1.01927207328545
498,0.000368195380787358,-0.0500290263321344,0.01150900211939,1.02299140864093
499,0.00120027455694246,0.0903703595192812,0.0119086292346536,1.01669684050698
500,0.00710023365538538,0.22013297020387,0.0217065005486704,1.00516787622068
